src,type,label,IQA_QCN,IQA_LoDa,IQA_TReS,DMID,CoDE,D3,B-Free,DRCT,CO-SPY
source/dalle2/r00d161b7t.png,dalle2,FAKE,43.57023239135742,-0.0294305980205535,48.19367599487305,-2.508860349655152,-1.9811297638426453,-1.876739740371704,-0.987932026386261,2.5791025161743164,-2.897475242614746
source/dalle2/r00de2590t.png,dalle2,FAKE,71.58895111083984,0.5795084834098816,88.9327621459961,-20.7627010345459,-2.9887062770249533,-1.124800205230713,3.927558183670044,4.049345970153809,-0.2715537548065185
source/dalle2/r01058910t.png,dalle2,FAKE,70.86737060546875,0.4938192963600158,80.05924224853516,-16.521547317504883,-2.040852158176274,1.6760343313217163,4.698119640350342,4.245573043823242,1.0482746362686155
source/dalle2/r0108c383t.png,dalle2,FAKE,65.41458129882812,0.3811530470848083,75.81082916259766,-7.004329204559326,-1.3857054706402354,0.6372050046920776,4.636196613311768,3.5407257080078125,-1.06455659866333
source/dalle2/r010cb248t.png,dalle2,FAKE,74.5101318359375,0.613376259803772,92.07405090332033,-15.009173393249512,-5.183023608086403,-1.2626105546951294,5.493699073791504,2.796745777130127,0.1633270978927612
source/dalle2/r01170470t.png,dalle2,FAKE,75.61450958251953,0.6447707414627075,87.63577270507812,-8.00831413269043,-4.652819724362002,-3.436190605163574,7.676040172576904,3.5030524730682373,-1.5217609405517578
source/dalle2/r01291f20t.png,dalle2,FAKE,34.382755279541016,-0.0599112398922443,53.13216018676758,-3.1957571506500244,5.1137669824954095,-2.354003667831421,3.830818891525269,3.5408477783203125,-4.553668022155762
source/dalle2/r01292fd8t.png,dalle2,FAKE,62.91764450073242,0.3891661763191223,61.3250732421875,-5.93822193145752,-1.5908759359008993,-3.7539546489715576,2.809566259384156,1.087526798248291,-2.65710973739624
source/dalle2/r012b0f30t.png,dalle2,FAKE,69.93108367919922,0.5398229956626892,83.0232162475586,-13.630574226379396,-6.967804483059974,0.1735436916351318,3.605967044830322,2.852599620819092,-1.1752710342407229
source/dalle2/r012d1dbet.png,dalle2,FAKE,71.22171783447266,0.5053706765174866,80.80659484863281,-9.521955490112305,-5.734487490425796,-3.2680087089538574,7.827769756317139,4.31427001953125,2.128858089447021
source/dalle2/r0141f0c9t.png,dalle2,FAKE,55.662017822265625,0.3418937623500824,69.96770477294922,-12.073311805725098,-0.9518068985409758,-0.714134156703949,7.125602722167969,2.0702712535858154,5.158276557922363
source/dalle2/r01474187t.png,dalle2,FAKE,67.67485809326172,0.4328135550022125,70.49571228027344,-18.59176445007324,-3.368469258208586,-5.461699485778809,-0.6460410952568054,1.6265023946762085,4.316868782043457
source/dalle2/r0149a21ct.png,dalle2,FAKE,66.6874008178711,0.4748381674289703,80.38799285888672,-16.7640323638916,-5.344378654973612,-2.932279109954834,2.9312570095062256,3.804178476333618,-2.340693235397339
source/dalle2/r0150031ft.png,dalle2,FAKE,74.81720733642578,0.5193809270858765,82.74895477294922,-16.780078887939453,-6.996481541204256,-3.836946725845337,4.810771942138672,2.155615329742432,-0.5998749732971191
source/dalle2/r01511e3et.png,dalle2,FAKE,65.50817108154297,0.4535445272922516,80.66366577148438,-5.419057846069336,-4.990610837503336,4.534982204437256,8.288799285888672,1.3833675384521484,-0.7418699264526367
source/dalle2/r01559391t.png,dalle2,FAKE,64.78424835205078,0.4059880375862121,70.38960266113281,-16.225351333618164,-2.858808056487051,2.791260242462158,4.88855504989624,3.3660783767700195,-4.427236557006836
source/dalle2/r015b453ft.png,dalle2,FAKE,32.8337287902832,0.1162517815828323,56.68818283081055,-8.218421936035156,-0.1774754834761954,-3.020147562026977,3.768476247787476,2.222240924835205,-1.2386953830718994
source/dalle2/r0176fbcat.png,dalle2,FAKE,77.79078674316406,0.6255389451980591,90.71106719970705,-15.632415771484377,-4.346889453178005,-3.459707021713257,6.176074028015137,6.152523517608643,0.3469202518463135
source/dalle2/r017904f0t.png,dalle2,FAKE,76.79301452636719,0.6658519506454468,91.51256561279295,-16.648210525512695,-0.3575434567474806,0.8929387331008911,4.596289157867432,1.9759052991867063,-3.249732494354248
source/dalle2/r018ba134t.png,dalle2,FAKE,70.66292572021484,0.4610508382320404,83.39745330810547,-10.281146049499512,-6.124621782452024,4.015868186950684,4.869025707244873,0.6100661754608154,1.4977805614471436
source/dalle2/r018e74fet.png,dalle2,FAKE,77.5511245727539,0.6422467827796936,89.67646789550781,-16.010297775268555,-4.890308547652392,-3.574836492538452,6.141578674316406,2.4294192790985107,-1.6912343502044678
source/dalle2/r0191aaf4t.png,dalle2,FAKE,67.53155517578125,0.4612444937229156,80.71783447265625,-16.506807327270508,-1.0258044545280365,-1.8115752935409544,3.184497833251953,4.698431491851807,3.717850923538208
source/dalle2/r019eb1cbt.png,dalle2,FAKE,70.44097137451172,0.4480743408203125,78.49617004394531,-13.009370803833008,-10.984514870992813,-5.616652965545654,6.034275054931641,3.121391773223877,0.6405909061431885
source/dalle2/r01a31693t.png,dalle2,FAKE,72.54849243164062,0.6335867643356323,82.78319549560547,-15.36341667175293,-5.183006417175693,-3.813647747039795,2.6661064624786377,2.4452321529388428,3.6653120517730713
source/dalle2/r01a5f38at.png,dalle2,FAKE,68.73975372314453,0.4694306552410126,69.52940368652344,-16.30478858947754,-4.129116783988342,-3.517297983169556,-0.2819403707981109,4.0908403396606445,1.9157154560089111
source/dalle2/r01b3f004t.png,dalle2,FAKE,68.13874053955078,0.4605650603771209,76.6019287109375,-13.25002098083496,-9.996229246921304,-3.271916389465332,2.8902347087860107,1.937912583351136,-0.5303102731704712
source/dalle2/r01b6aed6t.png,dalle2,FAKE,78.8966064453125,0.6010553240776062,86.16796875,-10.975754737854004,2.1794512615971167,4.215059280395508,6.20386266708374,3.480077743530273,3.297847986221313
source/dalle2/r01c95f68t.png,dalle2,FAKE,65.69355010986328,0.3633839786052704,79.84539031982422,-15.476245880126951,-5.679803411577856,1.418299436569214,-0.8869588971138,2.115284442901612,2.5060415267944336
source/dalle2/r01cbb7fdt.png,dalle2,FAKE,74.10884094238281,0.5273788571357727,84.35868072509766,-3.9925715923309326,-4.786151986489362,-4.239574909210205,0.0139580247923731,0.4501269459724426,0.1520427465438842
source/dalle2/r01cf60c7t.png,dalle2,FAKE,72.77426147460938,0.5659592747688293,79.43267059326172,-7.039440631866455,-2.271674900760277,-7.301051139831543,7.375223636627197,0.4231624603271484,-3.874358654022217
source/dalle2/r01d0b83bt.png,dalle2,FAKE,75.07411193847656,0.4925488531589508,76.919189453125,-13.672338485717772,-5.338489323592502,-1.7283440828323364,5.0695390701293945,2.792705774307251,-2.134958267211914
source/dalle2/r01d9da09t.png,dalle2,FAKE,74.801025390625,0.5108351707458496,81.28372955322266,-2.678877592086792,-3.948908259445677,0.4400665462017059,-0.3851591944694519,1.5601863861083984,-1.271432638168335
source/dalle2/r01ef1b4at.png,dalle2,FAKE,70.5794677734375,0.5059857368469238,82.6350326538086,-22.427955627441406,-9.275591698649048,-5.302381038665772,2.304505586624145,1.6222002506256104,-1.6196348667144775
source/dalle2/r0200a7a6t.png,dalle2,FAKE,54.85552978515625,0.2687381505966186,66.41686248779297,-8.833215713500977,-7.967394645983017,4.959259033203125,4.938089847564697,1.4332151412963867,-1.7661545276641846
source/dalle2/r02059ab4t.png,dalle2,FAKE,74.41646575927734,0.6166135668754578,88.60517120361328,-3.113058090209961,2.091622354145595,-2.9021732807159424,5.763479709625244,-0.9774178266525269,-1.5953974723815918
source/dalle2/r0207a52ct.png,dalle2,FAKE,77.05915832519531,0.6358473300933838,91.47795104980467,-3.48674750328064,0.210873934344402,4.812724113464356,7.552643775939941,4.815720081329346,5.715481758117676
source/dalle2/r021429abt.png,dalle2,FAKE,70.53227996826172,0.5893400311470032,73.24385070800781,-11.988086700439451,3.453497222336178,5.491409778594971,4.89825963973999,1.9583969116210933,1.5551464557647705
source/dalle2/r02189767t.png,dalle2,FAKE,75.15740203857422,0.624541699886322,91.85124206542967,-15.329582214355469,-9.225919633005798,-1.379804253578186,1.6251267194747925,4.415651798248291,1.8461310863494875
source/dalle2/r02210c2at.png,dalle2,FAKE,48.84377670288086,0.2975361347198486,69.27991485595703,-5.306896209716797,-4.329460227104292,1.7212790250778198,0.9808012247085572,1.4722472429275513,1.716068983078003
source/dalle2/r0225b88bt.png,dalle2,FAKE,70.73186492919922,0.5360242128372192,82.36641693115234,-10.21641731262207,-1.9783602582487207,-2.508209228515625,7.689523220062256,2.360637187957764,0.8156148195266724
source/dalle2/r022af74ct.png,dalle2,FAKE,74.71004486083984,0.6108635663986206,85.12372589111328,-9.94308853149414,-6.334306645102071,6.2483086585998535,6.9946465492248535,4.369261741638184,2.3105926513671875
source/dalle2/r02354285t.png,dalle2,FAKE,67.78685760498047,0.5413670539855957,85.08746337890625,-10.541159629821776,-0.8829954219256435,-0.3133807480335235,2.1387085914611816,1.3589311838150024,1.0983433723449707
source/dalle2/r0249f733t.png,dalle2,FAKE,63.54630661010742,0.4492254257202148,78.13482666015625,-13.932997703552246,-11.17940991517358,-2.1578917503356934,3.208513021469116,0.2334380745887756,-2.349198818206787
source/dalle2/r02508493t.png,dalle2,FAKE,68.60226440429688,0.5156940817832947,79.62352752685547,-17.355426788330078,-3.149919570857038,-2.658395767211914,4.96914005279541,2.4897103309631348,1.7944111824035645
source/dalle2/r0250eb80t.png,dalle2,FAKE,80.78244018554688,0.6361722350120544,92.5859375,-4.199512958526611,0.1571979481858416,3.38039493560791,2.8918793201446533,4.650148391723633,1.8625602722167969
source/dalle2/r02513d19t.png,dalle2,FAKE,70.13680267333984,0.5962516069412231,83.72411346435547,-17.36152458190918,-8.961175492614204,-2.7336912155151367,6.324294567108154,1.1674201488494873,0.7296321988105774
source/dalle2/r026b5360t.png,dalle2,FAKE,66.57051086425781,0.465647429227829,77.20671844482422,-17.493366241455078,-7.06461123003493,2.938930988311768,3.3512122631073,3.22171688079834,-1.7086236476898191
source/dalle2/r026cedb7t.png,dalle2,FAKE,77.41030883789062,0.6351914405822754,92.5873031616211,-14.510848999023438,-8.012655314985818,-0.6291326880455017,4.284329891204834,2.1325666904449463,-0.6292264461517334
source/dalle2/r0279b17bt.png,dalle2,FAKE,35.74845886230469,0.0024522810708731,52.9293327331543,-11.815400123596191,-8.037646821830208,0.9348856210708618,-2.0602405071258545,3.647406816482544,-0.274889588356018
source/dalle2/r027a692ft.png,dalle2,FAKE,72.09869384765625,0.5744559168815613,83.9155502319336,-17.044225692749023,-9.052692415333455,2.506500720977783,5.233277797698975,1.8866568803787231,-2.0405988693237305
source/dalle2/r0281b52at.png,dalle2,FAKE,68.42874908447266,0.3776364922523498,79.03815460205078,-13.547903060913086,-3.0821543965389817,-2.438636302947998,4.8258819580078125,2.2151153087615967,-3.4661765098571777
source/dalle2/r0282ca06t.png,dalle2,FAKE,62.74633407592773,0.3810554444789886,79.25492095947266,-14.732431411743164,1.6662261741275866,5.928457736968994,3.771099805831909,2.6101114749908447,2.069962739944458
source/dalle2/r0284aa1at.png,dalle2,FAKE,73.59437561035156,0.5915525555610657,85.29180145263672,-12.230445861816406,-6.314511539619131,6.397786617279053,6.842384338378906,4.709834098815918,0.2397871017456054
source/dalle2/r0287344at.png,dalle2,FAKE,60.62340545654297,0.2991742193698883,64.18307495117188,-9.764894485473633,-5.649652408274358,-5.531215190887451,5.318727493286133,3.6452841758728014,-1.941987991333008
source/dalle2/r028896d3t.png,dalle2,FAKE,60.393497467041016,0.2486219704151153,67.62329864501953,-7.440359115600586,-1.7560063648900728,-5.588726043701172,6.024387359619141,3.2429888248443604,-1.7735199928283691
source/dalle2/r0288b58ct.png,dalle2,FAKE,64.6318130493164,0.353912204504013,79.16878509521484,-20.556583404541016,-4.7015620428992015,-0.1143654659390449,3.955275297164917,2.941873073577881,-1.8066320419311523
source/dalle2/r02897203t.png,dalle2,FAKE,75.49897003173828,0.6008198857307434,84.15758514404297,-13.577495574951172,-1.788954342949785,2.7874159812927246,2.8801357746124268,1.8912287950515747,0.4730983972549438
source/dalle2/r029afdb0t.png,dalle2,FAKE,64.30875396728516,0.4003871977329254,77.78985595703125,-13.207723617553713,-10.600454878610572,4.730581283569336,4.010055065155029,2.5032777786254883,-0.8449554443359375
source/dalle2/r02a0839et.png,dalle2,FAKE,67.3442153930664,0.454275518655777,75.19911193847656,-15.096195220947266,2.7784779733193035,-1.4229692220687866,2.337245225906372,0.8374357223510742,4.998089790344238
source/dalle2/r02a21f6ct.png,dalle2,FAKE,58.89321899414063,0.2477869093418121,68.09210205078125,-8.663022994995117,-6.004333262855873,-1.8785834312438965,-3.2510926723480225,3.262256622314453,-3.8480358123779297
source/dalle2/r02b3a1ddt.png,dalle2,FAKE,72.24873352050781,0.4463522136211395,81.20397186279297,-2.96833610534668,-6.252305541750654,2.2593977451324463,4.551400661468506,3.446907997131348,2.800213575363159
source/dalle2/r02b7536at.png,dalle2,FAKE,79.38313293457031,0.6527909636497498,91.52910614013672,-11.17351531982422,-4.395669318990489,2.5902891159057617,6.898536682128906,3.076230525970459,1.1678466796875
source/dalle2/r02d732f8t.png,dalle2,FAKE,71.98906707763672,0.4819293916225433,78.61052703857422,-17.81670379638672,0.9661455913701374,6.142637729644775,4.499912261962891,1.446709394454956,-3.627029895782471
source/dalle2/r02e1abe2t.png,dalle2,FAKE,66.14240264892578,0.4871321618556976,75.45036315917969,-10.9910249710083,-3.957903256430359,1.8961806297302248,4.808406829833984,4.172359943389893,-1.7358863353729248
source/dalle2/r02f1ba48t.png,dalle2,FAKE,52.35456848144531,0.1253126114606857,59.11464309692383,-5.507307529449463,-2.027174062194156,-5.432735443115234,6.194540977478027,2.0448310375213623,-0.3736997842788696
source/dalle2/r02f5c155t.png,dalle2,FAKE,69.93413543701172,0.4699969291687011,78.89488220214844,-10.406522750854492,-6.000965674885417,-4.185857772827148,6.391858577728272,3.625818252563477,-4.27375078201294
source/dalle2/r02f9f53et.png,dalle2,FAKE,44.356327056884766,0.1125010251998901,63.31876754760742,-18.22732162475586,-2.5159090115662583,-4.079878807067871,-1.103827714920044,1.4683783054351809,0.9627336859703064
source/dalle2/r0314c3f9t.png,dalle2,FAKE,71.39415740966797,0.5056200623512268,81.00492095947266,-14.502083778381348,-6.166467912446091,6.754539489746094,6.911235332489014,0.4922894835472107,1.378437876701355
source/dalle2/r031917act.png,dalle2,FAKE,71.3681411743164,0.4689724147319793,79.51214599609375,-12.903424263000488,0.7488880813909811,-4.3587141036987305,6.687798500061035,3.739280223846436,0.2789925932884216
source/dalle2/r03193652t.png,dalle2,FAKE,69.92945861816406,0.4408361613750458,81.04305267333984,-3.801396131515503,-3.252106260809591,-1.823957800865173,2.7943103313446045,0.591338038444519,0.08851158618927
source/dalle2/r03389e9bt.png,dalle2,FAKE,70.90740203857422,0.4978195130825043,83.86648559570312,-6.381753444671631,-1.827527039493785,5.599699974060059,3.801512956619263,5.165863990783691,-0.9708189964294434
source/dalle2/r033bb79dt.png,dalle2,FAKE,62.45902633666992,0.3547957837581634,62.0495491027832,-3.424915313720703,-2.041996407391695,4.908163070678711,2.458409547805786,0.0572767034173011,1.973926305770874
source/dalle2/r033daaa0t.png,dalle2,FAKE,59.03410339355469,0.2102342694997787,71.86032104492188,-6.89646577835083,-7.087233919705531,-1.974585771560669,4.020129680633545,3.716530561447144,-1.274919509887695
source/dalle2/r0341853dt.png,dalle2,FAKE,72.83763122558594,0.5984300971031189,83.88716888427734,-17.909894943237305,-7.619047353552562,-4.901062488555908,1.864446997642517,2.679715633392334,-1.830491304397583
source/dalle2/r0342f22ct.png,dalle2,FAKE,67.85755157470703,0.5485349893569946,84.04754638671875,-7.391483783721924,7.770137277881679,3.545746088027954,7.038184642791748,3.662598133087158,1.8246532678604128
source/dalle2/r0355b2d5t.png,dalle2,FAKE,55.34664916992188,0.2488183081150055,64.2755126953125,-12.818044662475586,-7.195285400988388,-4.413926124572754,4.251943111419678,0.2316091954708099,1.5718053579330444
source/dalle2/r0356ea60t.png,dalle2,FAKE,64.403076171875,0.4281934201717376,75.61046600341797,-10.38030242919922,-4.697930886379597,5.23264741897583,3.702990055084229,2.50040340423584,-1.8507170677185056
source/dalle2/r035ef2c2t.png,dalle2,FAKE,68.65896606445312,0.4672529399394989,80.0457534790039,-9.072997093200684,-7.506032741904274,1.4554874897003174,5.610340118408203,0.6362150311470032,0.6483839154243469
source/dalle2/r03640e97t.png,dalle2,FAKE,55.64350891113281,0.3932543694972992,65.5927505493164,-14.420937538146973,-12.974927081770597,-5.647842884063721,3.5607171058654785,2.4903252124786377,-4.811511039733887
source/dalle2/r036e2a9at.png,dalle2,FAKE,68.48453521728516,0.461888700723648,83.89247131347656,-12.405805587768556,-5.35373035165137,-0.8058716654777527,2.470285177230835,1.0148930549621582,1.2587604522705078
source/dalle3/r000da54ft.png,dalle3,FAKE,78.09720611572266,0.6877445578575134,91.40950775146484,-14.052691459655762,-7.917620550150527,7.858410358428955,5.248368740081787,3.34635591506958,1.428945541381836
source/dalle3/r001d260dt.png,dalle3,FAKE,82.08678436279297,0.7318302392959595,102.55287170410156,-13.48034381866455,0.9039587010307368,8.887520790100098,3.9973785877227774,4.561734199523926,2.528014659881592
source/dalle3/r002fc3e2t.png,dalle3,FAKE,80.1330795288086,0.6660011410713196,93.69342041015624,-15.825843811035156,-1.987565282077032,4.817309856414795,1.9019829034805296,1.8833026885986328,-0.2916884422302246
source/dalle3/r00444b95t.png,dalle3,FAKE,79.52174377441406,0.6152268648147583,90.21846771240234,-17.664066314697266,0.588410999496088,-0.9845600128173828,6.733336925506592,3.2150044441223145,-0.5408226251602173
source/dalle3/r005f3e70t.png,dalle3,FAKE,79.40086364746094,0.6124071478843689,89.50569152832031,-17.716020584106445,1.1094158583219007,1.0349658727645874,4.608348846435547,5.348710060119629,2.245962619781494
source/dalle3/r00617aa1t.png,dalle3,FAKE,81.1546630859375,0.695208728313446,96.26416778564452,-18.50942039489746,1.1703797446517703,7.029238700866699,5.221623420715332,2.547493934631348,1.2817022800445557
source/dalle3/r00679daet.png,dalle3,FAKE,81.17950439453125,0.5962230563163757,89.14776611328125,-12.586846351623535,3.9839380960598,8.583105087280273,4.316209316253662,4.302130222320557,0.9549808502197266
source/dalle3/r006b0e4bt.png,dalle3,FAKE,80.74873352050781,0.5512322783470154,93.13954162597656,-17.90172576904297,3.0776376438871145,4.179849624633789,4.431309700012207,5.714960098266602,0.3474183082580566
source/dalle3/r006fcc20t.png,dalle3,FAKE,74.10051727294922,0.5398541688919067,83.61518859863281,-12.809287071228027,-9.320725704265174,9.719751358032228,4.157248497009277,5.7718939781188965,0.751004695892334
source/dalle3/r007f5116t.png,dalle3,FAKE,79.77092742919922,0.5715616345405579,92.55370330810548,-12.272616386413574,-9.544921662682258,9.773849487304688,7.138374328613281,4.939634323120117,3.928673267364502
source/dalle3/r00816405t.png,dalle3,FAKE,75.52552032470703,0.6793423295021057,91.34310913085938,-12.860254287719728,-3.574663169862134,8.704155921936035,5.728816032409668,6.184902191162109,3.830426692962648
source/dalle3/r00869422t.png,dalle3,FAKE,67.41653442382812,0.5254684090614319,83.2447738647461,-18.366798400878903,-4.962315741013997,7.275774002075195,1.6034029722213743,0.7441035509109497,0.8811646699905396
source/dalle3/r00879054t.png,dalle3,FAKE,65.91459655761719,0.3519333302974701,71.39938354492188,-12.842938423156738,-3.451858074156428,10.678871154785156,3.0812575817108154,5.479071140289307,-0.3811004161834717
source/dalle3/r008a2095t.png,dalle3,FAKE,75.18871307373047,0.4966814517974853,88.43688201904297,-18.56668472290039,4.303624017127837,1.8436048030853271,1.3743242025375366,-0.0122866556048393,7.604189872741699
source/dalle3/r008ed083t.png,dalle3,FAKE,72.30020904541016,0.5093256831169128,76.16649627685547,-12.456953048706056,-1.363340548036319,8.79699993133545,3.3214001655578613,7.773940086364746,2.3896279335021973
source/dalle3/r00a940e1t.png,dalle3,FAKE,77.58838653564453,0.574106752872467,93.0248565673828,-16.6119441986084,-5.801455323099443,8.940637588500977,2.3317878246307373,5.360081672668457,-1.719189167022705
source/dalle3/r00b3931bt.png,dalle3,FAKE,71.96138000488281,0.5899487137794495,90.37264251708984,-13.75418472290039,-1.5484262686783197,9.324198722839355,3.61943793296814,6.126799583435059,-1.3723368644714355
source/dalle3/r00b8d4a2t.png,dalle3,FAKE,78.92790222167969,0.5969008803367615,90.2694320678711,-16.204103469848633,1.5544062515928276,8.779397010803223,4.367793560028076,4.680727005004883,-0.974714994430542
source/dalle3/r00c0995ft.png,dalle3,FAKE,79.71826934814453,0.6076752543449402,90.2520980834961,-12.303619384765623,-1.6642592207069726,9.025630950927734,3.8289272785186768,4.892703533172607,5.165215492248535
source/dalle3/r00c4a543t.png,dalle3,FAKE,74.68192291259766,0.5267988443374634,87.832763671875,-13.922070503234863,-4.862944004254824,8.756651878356934,2.19150447845459,3.496403932571411,-2.0658955574035645
source/dalle3/r00d161b7t.png,dalle3,FAKE,78.65656280517578,0.6201754212379456,88.2418441772461,-7.887789726257324,1.0002047393760036,8.14144515991211,-0.6246525049209595,2.7845191955566406,1.4372230768203735
source/dalle3/r00de2590t.png,dalle3,FAKE,80.42807006835938,0.6697907447814941,101.13921356201172,-21.988975524902344,-0.7266692772698555,7.380669593811035,6.319706916809082,2.8519816398620605,-1.833068609237671
source/dalle3/r01058910t.png,dalle3,FAKE,77.49905395507812,0.566001832485199,88.83099365234375,-17.704936981201172,-7.628768807680501,8.173709869384766,4.040787696838379,5.96584415435791,-1.0736489295959473
source/dalle3/r0108c383t.png,dalle3,FAKE,76.79680633544922,0.6052064299583435,90.57137298583984,-13.730172157287598,0.3024490282961084,8.836978912353516,3.805832624435425,4.05514669418335,-1.1069180965423584
source/dalle3/r010cb248t.png,dalle3,FAKE,63.413177490234375,0.4401075839996338,84.6655502319336,-11.278013229370115,-0.7362008689018991,7.735889434814453,3.253828525543213,4.086848735809326,1.032202124595642
source/dalle3/r01170470t.png,dalle3,FAKE,74.62814331054688,0.5582079887390137,88.32030487060547,-11.760674476623535,0.714905746878278,10.459837913513184,6.332059383392334,5.564436912536621,2.840637683868408
source/dalle3/r01291f20t.png,dalle3,FAKE,72.3504638671875,0.4799496829509735,82.5898666381836,-10.3552885055542,-5.852916253124008,7.068365097045898,3.9344985485076895,3.028571128845215,0.5003477334976196
source/dalle3/r01292fd8t.png,dalle3,FAKE,71.80736541748047,0.395864337682724,80.350830078125,-12.50519561767578,-6.534055161047731,8.723448753356934,3.734201192855835,1.248356580734253,-1.901461601257324
source/dalle3/r012b0f30t.png,dalle3,FAKE,69.90985107421875,0.5738725066184998,84.0981216430664,-8.366281509399414,-0.5730964537041479,9.742034912109377,3.667584180831909,6.459810256958008,6.735527515411377
source/dalle3/r012d1dbet.png,dalle3,FAKE,78.55402374267578,0.6685624122619629,94.82351684570312,-12.24982452392578,-0.6047838762127012,9.936724662780762,6.316020488739014,4.265690803527832,5.8275957107543945
source/dalle3/r0141f0c9t.png,dalle3,FAKE,76.50843048095703,0.4984869062900543,81.28395080566406,-15.724061012268066,3.3625917858499728,7.002125263214111,5.135166645050049,4.75389289855957,0.0200605392456054
source/dalle3/r01474187t.png,dalle3,FAKE,60.29107666015625,0.473121166229248,72.7447509765625,-13.97361183166504,2.25116450363544,7.925446510314941,2.385474681854248,5.554510116577148,4.282707214355469
source/dalle3/r0149a21ct.png,dalle3,FAKE,62.66947937011719,0.4304312765598297,81.92861938476562,-12.07420539855957,0.2973900719757628,9.135927200317385,5.982686519622803,7.265677452087402,2.922916889190674
